Crop,Soil_pH,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall
Red gram,5.695820150896844,111,62,50,23.509137439491507,62.8286940464449,57.084013462833525
Red gram,6.65882772933868,116,53,61,29.837852135398983,61.75914773139801,135.82751024632427
Red gram,6.240809662340862,109,47,48,31.220510797531563,68.80554263780402,108.38671297350669
Red gram,6.224661089902999,108,66,55,34.452117377311026,74.91803668489753,100.16126088526632
Red gram,5.809693213491613,95,53,42,25.823757800817845,78.79586682133447,127.9218128910763
Red gram,7.0472643656228335,99,68,64,22.349786564259407,69.30911643338997,194.6937943905736
Red gram,5.73272930486363,90,46,61,20.931136766991997,62.01988352758934,187.09856379901237
Red gram,5.668928082189497,114,55,47,34.174678321652735,73.30931718374745,95.03978284366258
Red gram,6.226748141402152,104,43,46,26.96233275858164,70.9266641801778,155.02543143582233
Red gram,5.580725019729922,113,50,52,28.412262622641826,51.304024244219015,178.91461341864462
Red gram,6.694825133531322,114,65,63,34.11871414815327,69.04988893631698,72.66669200514923
Red gram,5.825412328483324,113,54,66,23.584861810669636,79.74574535153661,143.71278592607132
Red gram,6.602005780006509,95,52,59,22.911131674036895,78.70004933083233,60.400055937374006
Horse gram,7.013052484423849,96,67,52,34.95510770512395,73.78728203551506,164.43774174104016
Horse gram,6.889972999801699,99,48,45,23.436830786971758,63.28926263256173,193.4039396886342
Horse gram,7.232829934346374,93,67,47,20.298251562734027,61.666320034656316,126.35257505754711
Horse gram,6.893680465803424,107,51,42,20.971737492351387,55.013464306702396,166.05825299363113
Horse gram,7.107400238899564,110,53,59,29.640569295453858,61.6545247115439,86.69307861882957
Horse gram,6.158964118439269,112,48,58,27.15698215216501,76.28209934461688,134.97344336248682
Horse gram,6.17958167961595,117,54,48,26.797797174913118,69.31483280763688,71.2838833017235
Horse gram,6.201339713785278,110,66,66,32.94047630599978,78.1455661565563,134.17756438838887
Horse gram,5.685033989254793,108,54,53,34.09676272537133,79.45071501754524,156.42945746344571
Horse gram,6.771098364288655,96,63,54,26.29318900204519,52.66324953622557,160.99347823596383
Horse gram,5.978889934973853,91,50,63,20.894343186563134,59.21242843447674,91.17862808741447
Horse gram,6.4764763983383515,100,50,62,25.082390462600255,51.6462408787763,178.34659137833802
Horse gram,6.323251733424616,107,52,60,28.573098097496676,59.06217717690632,60.154598403977126
Horse gram,6.779911231997121,94,48,51,34.48476390708328,60.16948185521012,129.24059980847431
Horse gram,6.470664161496178,117,45,47,28.032461857897445,58.17589313907956,172.84310817008733
Horse gram,6.1650943749075955,118,41,61,33.463603819028776,76.10347603782041,56.359605740081854
Horse gram,6.50828694819756,101,64,53,29.37754254626752,51.96873635687253,87.98362965352368
Horse gram,6.533494215037536,94,45,45,34.563472254909136,56.42440498697265,173.25900333233898
Horse gram,5.581782475074689,94,49,50,22.25023969646877,55.699886445594586,63.496670442862964
Horse gram,6.918594292390347,100,68,58,23.17551453918971,71.42558705538619,138.56536627539157
Horse gram,5.572763360226985,107,52,44,33.96933773809345,65.86838715040987,74.97800718635796
Horse gram,7.20375731470694,102,48,60,28.083818869337314,55.55574970833931,166.86897872042476
Horse gram,6.073167905414332,93,43,50,34.93895863748018,61.02273000414387,125.69499261628394
Horse gram,7.091666332595939,108,68,40,30.550740235421916,58.69620187850225,130.0952439556629
Horse gram,5.785625947319323,97,62,50,27.087463211196564,57.13952307453507,128.4610239763221
Horse gram,6.40361645370684,114,62,57,31.315413989588336,58.974960588976444,142.54600207370694
Horse gram,5.715106427526958,99,69,56,30.29757428767239,70.47793656312133,133.9096009010468
Horse gram,7.4998813384410274,99,58,68,29.527719834839154,69.7142313439098,88.37537943927722
Horse gram,7.005121015392814,115,53,49,27.04867512392837,67.10768132459019,57.057739002623414
Horse gram,6.755826437895407,114,44,66,29.952011263726167,77.37703685679679,165.56124717939144
Horse gram,6.816675134494571,114,67,56,20.80272082555863,73.98959686659299,109.91124181062654
Horse gram,6.045570808821381,100,68,64,27.838535447859662,56.57620527380225,86.00876222733527
Horse gram,6.264230809172313,118,64,63,29.635402613695923,50.791213662757876,101.50898106548851
Horse gram,6.300085807154604,92,48,41,26.835934202576556,62.76731793187871,100.3554563340173
Horse gram,6.238573138059289,98,62,49,22.908721763036954,55.812285086504694,100.76294159203223
Horse gram,6.456231155660063,119,47,54,21.037815552514004,56.2718121126499,53.322460039951096
Horse gram,6.236859469916543,96,51,61,29.719244657075567,68.85795584987804,86.80519030057934
Horse gram,5.9455377910194045,119,48,67,30.00402355821062,76.65785579005299,110.13078582695603
Horse gram,6.47682180431822,109,47,48,23.026763433738317,67.55955797089368,140.65576591202182
Horse gram,6.634169292429997,118,66,52,29.509146394115707,70.87615132795298,77.44338647449925
Horse gram,7.440252494995474,104,41,63,22.293282090555966,62.81199747112551,153.01356957513602
Horse gram,7.20070595099802,104,47,45,27.059542347919482,78.27180985015231,196.3668068247478
Horse gram,5.803805006721698,104,45,49,30.593597748736187,73.91112797024962,134.36633075935507
Horse gram,5.710935471271986,93,58,43,32.04883937170736,69.23471140348954,86.39508612355385
Horse gram,5.808437198960284,92,54,49,28.369637849020698,65.17124463986892,120.48545091778585
Horse gram,6.396020639823279,96,51,67,24.35862824011965,70.17650228916503,108.37257677215393
Horse gram,7.342558692934244,93,41,44,23.514199556916097,61.686435757297026,124.56435470281886
Horse gram,6.969248359488374,116,64,60,26.199449621288466,74.4935149049839,69.58570234990312
Horse gram,6.269923928941683,105,64,41,31.610517948540725,55.34286402018438,70.94244233649923
Horse gram,7.321050853409984,110,50,67,24.118148602554978,50.03950992928555,105.17408897854686
Horse gram,6.341761464394829,117,44,47,21.554132492139814,68.42252201564193,76.23987711808837
Horse gram,6.275992811074515,112,54,64,26.96105668048278,75.42749558538864,73.94249542013131
Horse gram,6.343443345083214,100,49,53,26.509371236431907,76.69603980502222,159.3231178268686
Horse gram,6.164235549380187,114,63,60,22.0573397189829,72.2930917847805,158.73192933350563
Horse gram,6.083292516238231,118,42,63,29.22623995652856,72.66289670362931,179.4865488279335
Horse gram,5.728014717511926,111,68,45,21.114524640821617,78.8225930906062,199.49021008947682
Horse gram,7.2154538435429085,100,67,49,24.110950076801387,69.66081528430662,54.4745418668593
Horse gram,6.4017887532531175,113,67,48,31.512571619675693,70.91286403046121,123.81558823240508
Horse gram,6.105582979912854,99,53,40,25.086318408947907,50.75741920954657,90.93155704528748
Horse gram,7.358278863720918,110,41,56,22.78465300836718,76.36054145490749,159.64797289753835
Horse gram,5.989346408938414,101,50,64,33.49777519271241,50.468415867249476,190.94282005802916
Horse gram,5.923154217953369,106,46,64,21.5735560265892,67.08091654156631,97.57445370661263
Horse gram,5.938502629500351,94,51,53,34.62198846869684,70.15599388798918,149.35029020284918
Horse gram,6.640454928992007,114,47,51,27.928645305372427,60.731557185433765,63.826269113233714
Horse gram,6.218637247871841,119,42,67,27.607516110783557,67.94949155600186,105.06303312839545
Horse gram,7.118982018286035,117,69,44,26.64862642228035,60.79126366137642,77.25442403654989
Horse gram,7.061465550121635,103,47,54,32.9570256422197,64.88221766631808,77.886999631888
Horse gram,5.5245974551699275,96,50,53,20.92849744857214,78.098848143454,106.0859556714436
Horse gram,6.883762493925683,97,62,57,29.534765557772964,62.66704518420854,197.026003737017
Horse gram,5.89042976957947,116,66,69,21.832185452651448,61.152973777862336,123.33116948290505
Horse gram,6.895382048519642,91,41,53,31.393478126311038,78.00954404431457,70.25603655491837
Horse gram,7.23083062333616,117,58,65,31.6596604377726,59.48656822613313,158.55310704700452
Horse gram,7.429251778083513,101,62,52,25.975282690464063,52.02156656020064,132.73516889902442
Horse gram,6.582055523562968,101,66,41,22.42327101971971,72.35039412835462,182.63020168256625
Horse gram,6.340809110117995,101,45,52,31.468653693096478,55.919816322837804,181.69312532691558
Horse gram,6.747369439209545,103,68,61,28.03773999128295,61.50424124377631,86.44918617030132
Horse gram,5.955311689935213,110,60,40,30.133984096016384,78.10160604256633,97.70459481479077
Horse gram,7.062484333551181,96,50,59,23.717849744004354,55.59910363260967,78.17071810981143
Horse gram,6.175229288070943,113,43,62,22.68919927656731,61.238270185620024,189.17042058552113
Horse gram,5.74001616188264,115,59,60,20.251532756532864,64.97684613364403,158.95920548074866
Horse gram,7.336115641895263,95,47,61,26.096612453414124,66.58079172478662,133.25727903156383
Horse gram,6.804812274272269,98,54,64,33.940952338444546,55.251929961889324,100.06752753378316
Horse gram,7.130200999067723,97,56,58,22.100178287520777,74.46537489370152,117.32288131304473
Horse gram,6.8157512781110015,102,41,40,23.268643031045485,52.90705636807582,85.44726271314575
Horse gram,5.980169675552329,93,59,63,32.34568272911664,50.989057956275616,131.14885710854406
Horse gram,7.423184464177945,99,58,51,34.60790876991652,68.28492981688878,106.29081380612254
Horse gram,5.690285798323196,104,44,66,25.29670000309482,76.33415522496668,128.5759355200417
Horse gram,5.696953739130473,92,61,69,33.80617291681398,53.885819218296696,95.53495286383907
Horse gram,7.456519785346788,109,64,42,24.71232635340688,64.6442170637425,87.59040019151911
Horse gram,7.243333665621386,99,52,48,28.22027028926155,66.55163123365924,162.78193181395864
Horse gram,6.052131661452446,95,68,60,31.164599651218523,72.63275882005341,65.40381231812829
Horse gram,5.739174439969874,99,50,52,32.73433481056227,71.13384357742882,124.3440495407349
Horse gram,6.638914923317347,113,59,59,28.78371501374189,76.6111356781214,129.16260416422995
Horse gram,5.732216367183964,106,44,68,20.2389904569482,58.52511963011838,167.07417081321472
Horse gram,7.371820602640529,111,69,67,28.291957611922953,58.555033061595644,183.07447887966
Horse gram,6.0715349092421445,110,59,60,29.971310007448427,55.809810957296726,129.329289761708
Horse gram,7.096331445735195,96,68,54,20.945185863531663,65.50177254444446,103.61111729783744
Horse gram,5.620110473516773,99,61,45,26.80215599178247,79.51725231176894,193.29728324010202
Horse gram,6.02112938632709,91,43,68,23.931729105378125,64.58428959749737,53.490117171134614
Horse gram,6.718008975005447,116,44,66,26.209903008883032,63.640056732814124,96.20694009676946
Bengal gram,7.15258639324286,108,69,67,21.22681569406692,78.85833310270685,150.87406112860555
Bengal gram,7.159284753895121,115,40,66,30.88812724096597,79.75202766678865,63.750560561910675
Bengal gram,6.939638036067196,111,62,48,30.002671665630075,50.169482177500704,98.82924041404415
Bengal gram,5.629255523636508,102,53,69,28.590121575739417,56.042189563852084,108.52053498234196
Bengal gram,6.765042409849713,106,56,54,34.19417291867208,57.61352105574295,112.54679753580149
Bengal gram,5.607387000022687,94,48,40,34.09029463144877,75.7267593189682,182.4341343138394
Bengal gram,5.844132792454042,118,69,41,33.16430404931894,68.6274677433192,106.44040855902331
Bengal gram,6.199988177665492,104,68,54,30.284057122016144,57.02351523529362,177.0486506093624
Bengal gram,7.428046836016317,92,66,60,20.366303284287852,51.83840319813226,110.89082081342829
Bengal gram,6.864931565772021,94,65,44,28.9234643627517,54.2404869843409,174.54412471687272
Bengal gram,7.331295957046444,116,59,57,32.25473010922072,79.47240116303666,81.57996589005919
Bengal gram,7.099263954970609,97,51,51,30.87977058056199,77.47286717803146,145.26298032420004
Bengal gram,7.41105153385873,117,52,55,28.421899227143477,55.051029608115435,123.4546662311613
Bengal gram,6.043787455204869,99,61,48,21.54766436613201,50.4026272281778,174.51180273844858
Bengal gram,6.64685502949363,115,44,68,21.435949760376865,54.89741879136321,66.65999827495693
Bengal gram,6.268542179452073,101,54,54,27.173739165626536,64.35018792835318,103.02786204091211
Bengal gram,7.165220314625007,115,69,45,33.898374707859446,68.10457907088681,186.2969043228512
Bengal gram,5.704856029728801,119,53,58,34.4962364202799,68.62654942552224,138.39638424185804
Bengal gram,7.003876219893495,119,58,50,31.846826186170983,79.70919767851275,162.5324207869927
Bengal gram,5.592304696847656,92,66,47,23.245017110950414,71.57108843829967,117.06612783304791
Bengal gram,7.083125838341119,94,69,57,23.323391221810986,51.30964457241471,79.42558526239652
Bengal gram,6.419004298808412,116,61,56,22.60648013669417,63.828894874305284,190.57263861875978
Bengal gram,6.506639968679048,112,54,43,30.967896118011378,79.12390812713038,86.19190010789927
Bengal gram,6.163724095580354,112,45,57,25.643763281180014,56.81547878760558,102.79945060068786
Bengal gram,7.444030039238688,98,53,58,20.927795454895747,66.39369950468154,72.47427777441601
Bengal gram,5.70205918279681,102,56,58,20.747151104372413,67.86149516194014,179.14932323800392
Bengal gram,6.643442307941433,93,41,54,24.60715689876269,58.80648669694928,52.269385874370734
Bengal gram,7.170896628446663,93,50,65,31.399343310786442,63.8230128563829,50.74646293619355
Bengal gram,6.833490652109428,95,61,53,25.816394519169236,51.1965826711687,104.82503532776211
Bengal gram,7.082261313204911,115,60,45,22.24821340337401,51.01037766179273,166.92700468456758
Bengal gram,6.091106152842577,95,42,69,25.561614994617663,61.991148427039874,146.7705783819684
Bengal gram,7.287908402347634,94,62,46,31.86757074880942,63.958844623147975,170.13348094492983
Bengal gram,6.14067360228723,94,43,54,34.65819431738505,61.089658879108136,141.01571290935382
Bengal gram,6.655804304634065,97,61,65,23.45291264279314,50.38086784255225,178.74198187410133
Bengal gram,7.075027159608743,116,41,56,30.186054775093115,70.0394335878312,181.11767174601349
Bengal gram,7.483091748781749,115,60,54,32.88522099351353,76.45384519239431,109.38782096162103
Bengal gram,6.848910636000096,98,63,54,20.068033791584035,64.27022695499123,97.49839437317317
Bengal gram,5.963485501921926,102,52,44,31.88843430807985,51.02443216391947,63.5007554926732
Bengal gram,7.4902662733154655,105,49,47,29.56558282374074,55.529525126113036,88.48723715937541
Bengal gram,7.163680563521616,91,48,62,30.163895909807056,63.20557868817105,119.33508970182787
Bengal gram,6.975827093554281,103,61,63,30.40279843350433,75.32555425779098,149.16789196293288
Bengal gram,6.1645579983790375,115,62,60,25.97866946345603,60.41470303847197,156.0101801164554
Bengal gram,6.1891469800358925,100,48,56,21.300142192269234,51.46833816032725,127.89308183284462
Bengal gram,7.39361985068583,96,68,63,29.84284265418148,73.70871803563622,195.82878925226657
Bengal gram,7.390800183929301,112,54,54,34.0436011331759,75.43860958197016,111.62736931190537
Bengal gram,6.594721415781348,114,64,65,32.33918067036793,69.54973238238276,89.42618318784639
Bengal gram,7.0606776692740585,109,42,60,28.684902071729542,51.581227276507626,74.5331131002419
Bengal gram,7.429932120126264,112,56,45,34.4543877887767,72.90848891306669,180.4306738773282
Bengal gram,6.087967324596837,115,67,52,20.370377071222656,52.26305006754086,90.64107534189966
Bengal gram,6.9990341195677885,93,56,68,20.976221058887553,53.61314184343398,169.0195569748027
Bengal gram,6.198335330444585,105,48,52,24.419736563746778,71.85142793019679,138.0944984461518
Bengal gram,7.465616805573395,93,63,62,34.68774571994382,79.05770559446913,59.21897866637741
Bengal gram,6.5921135257905314,110,62,59,28.591698942799795,64.20701321435592,99.50104316677891
Bengal gram,7.0194987563677955,100,67,56,33.635745598089294,75.20870848766613,133.16012069064942
Bengal gram,6.9476110003385365,104,41,57,34.50634950643112,54.65942986553651,112.73492762160592
Bengal gram,6.476763990156967,103,40,51,30.636428407808502,75.42697512832791,67.72763178283967
Bengal gram,7.005125599345618,112,46,50,28.38451393113965,54.15281913512568,93.58428276717504
Bengal gram,5.762659764053336,100,41,41,21.956468892022578,76.03543645748154,180.81431497413408
Bengal gram,6.448728935928164,96,53,54,30.873737583722544,67.20322628272663,191.5700508758219
Bengal gram,7.207874531715316,108,56,46,30.753813788979357,67.12559606455532,81.20602202069276
Bengal gram,6.576577246705236,116,67,65,32.93918764274922,72.57453622356883,95.20145018938226
Bengal gram,5.987342021467176,107,68,41,30.96336288760346,69.0654323682509,196.40033765515793
Bengal gram,7.090219125513653,99,63,50,27.114874347369405,59.035711501454706,179.50707570496857
Bengal gram,5.553054397912014,115,54,68,25.05173325510861,74.76789845620301,156.6584028424362
Bengal gram,5.608539494812839,117,66,48,29.859429985798435,64.51240253622443,136.37309204702854
Bengal gram,7.02176893525385,97,64,40,22.514531760156427,71.10998636000548,75.91304502583874
Bengal gram,6.438160770283587,109,59,47,32.86096847078997,73.73957559186218,124.09551789567423
Bengal gram,5.750359666620883,92,45,65,29.347676900138136,65.46530611078757,114.23576493617782
Bengal gram,7.339938188795449,98,63,47,22.885462525377264,68.19641603553575,137.0971780128028
Bengal gram,6.886260295541872,115,61,42,28.45712393172719,69.13266435921479,149.63027900706373
Bengal gram,7.272365087710227,91,45,50,26.266360154222728,67.58613652918707,86.86785543101955
Bengal gram,6.97662658391945,95,62,52,28.250915648506222,79.64317869740759,107.02481525360639
Bengal gram,6.799564767970317,106,67,57,22.693215097299834,57.504177440586666,121.12866323189229
Bengal gram,5.726752367856892,91,52,65,33.51658316841193,71.08612413927368,186.6294998540684
Bengal gram,5.8897623455343435,92,57,45,25.238036213736905,74.2402913156932,164.25426426781343
Bengal gram,6.249444275583654,95,43,60,29.55493292892986,78.98919405911332,115.91649440764675
Bengal gram,7.263536216037023,115,50,61,28.585976733793174,63.35977600035751,81.08144033945892
Bengal gram,5.779333291274175,100,57,65,26.259305605612234,50.67656339851359,194.44056131412603
Bengal gram,7.290623553442071,118,41,50,29.05389619018481,71.65458040974912,195.38018151399092
Bengal gram,6.676028073340596,102,61,48,21.108761724763607,74.96752073433873,66.73173379829254
Bengal gram,6.415206803853504,95,56,69,20.648782417827416,70.89982040954905,184.8367413703533
Bengal gram,5.939737103729906,99,46,47,32.704856471979554,59.57438946916474,91.79580569821263
Bengal gram,6.308189301020262,91,64,61,23.58753255036362,68.45202956909269,137.64541652105552
Bengal gram,5.669582438411945,90,50,55,31.839621825688067,70.78303408583506,165.18994564438339
Bengal gram,5.82916739296676,108,47,43,30.672705469478085,66.75072420764806,199.38567336250003
Bengal gram,6.027722738934207,95,47,61,30.714350959966154,76.97392183674192,184.39709098050182
Bengal gram,5.720877758779322,99,54,60,32.1584409330351,60.9068402768107,61.383868776749736
Bengal gram,7.348440683978326,90,47,44,23.582381087577605,72.74276678912537,55.53357334819713
Bengal gram,6.3236255913931405,101,60,41,30.591000182867518,73.16566433414182,183.17915364609905
Bengal gram,7.4469335763534374,115,48,40,20.340704278507605,53.665083924337026,183.9001096666126
Bengal gram,6.95225816687476,111,42,40,28.648550591667114,57.6156182823296,98.6334917764915
Bengal gram,5.7228849716328565,116,65,57,24.836137107420058,69.83570591795764,177.15075649501188
Bengal gram,6.388073702312857,118,69,61,26.538574160326515,56.42440667843474,98.63486046121454
Bengal gram,6.069470744056472,109,40,57,28.56711799933124,70.36557263022823,166.08144212315375
Bengal gram,6.057571766462572,115,46,48,33.27662465276251,77.3763304619799,148.95422157334616
Bengal gram,7.126659712270123,113,41,40,33.81714283575266,60.293830425150134,153.17912841006654
Bengal gram,5.555662716199159,118,64,51,34.7385840789527,77.95221374421209,59.61480713195452
Bengal gram,5.518058997754297,119,61,46,27.585710996714003,69.31614794666578,157.41130720560506
Bengal gram,7.385769168569094,119,48,60,24.189187912639532,71.23433092604687,125.60036501321024
Bengal gram,5.758572564213226,109,55,56,31.961317506737338,73.76661508623631,121.78884945723388
Cotton,5.9726507569301965,113,66,59,23.20338542886783,70.21670628478873,160.9956894194137
Cotton,6.947084208905611,102,62,66,23.797922278870356,62.45499395727433,157.3232905469696
Cotton,7.052521343778983,107,53,60,30.118431863513415,72.49698869770866,190.54778290568444
Cotton,6.752943448788567,113,68,68,23.605031992382578,54.86279102386355,188.50622335969678
Cotton,6.66934918422688,119,46,67,27.48269944002203,62.32533293751146,179.98524605942558
Cotton,6.820366786944763,105,54,53,22.796888492877102,58.89291493301433,82.81501724933445
Cotton,5.789661132432318,96,56,56,30.62097681486135,63.850356067366505,178.0431771308903
Cotton,6.862914853801059,105,47,54,20.467395720427554,71.00721247571002,151.3627104092956
Cotton,7.419690235249678,98,40,56,31.728858649398223,53.20514900068723,146.33756955695145
Cotton,5.623369439379325,109,68,48,28.70134938159825,53.81414738282888,82.34981218862455
Cotton,6.1772721204259895,112,55,53,29.895619870779058,72.83505395924364,77.60288865963989
Cotton,7.472134102775215,113,47,54,27.128593883746674,65.03770568583043,127.76501716973073
Cotton,5.656871170379365,109,46,60,31.127016528326553,57.11646334614242,74.19115982079265
Cotton,6.546563694857821,104,45,43,30.215968706269546,53.18768569598412,197.50920907563662
Cotton,7.138727856698473,111,58,54,27.44666023690625,63.20295329234499,103.59225236505239
Cotton,6.490860324677472,100,50,52,20.67098872190364,75.47382345554763,114.46156436726221
Cotton,7.255300748761149,93,60,60,29.82384574103711,52.768139919467245,114.38644455356237
Cotton,6.403078726250399,106,45,51,22.882710416814707,63.14039274066938,150.43277686225022
Cotton,6.4882471394419206,107,60,43,24.217230107556382,58.793947208014345,91.49384507006997
Cotton,5.578888420630426,101,62,40,30.510615587843986,69.45030394259744,115.36271384182378
Cotton,6.60669655733002,117,41,66,25.436433517555134,69.60083862157956,185.97921004389514
Cotton,5.794397804188499,110,67,40,34.65910742238061,69.3179604016238,138.61588216923462
Cotton,6.591851814369606,98,53,67,30.772312879082158,74.26564684722574,70.90173004357788
Cotton,7.216303719483681,103,58,65,20.0870923834431,63.76537738824878,187.01166847288846
Cotton,6.40287831958045,112,55,60,26.38209674119711,64.73892254360447,60.626795945835056
Cotton,5.739823683922998,107,65,67,26.915836403116906,51.00446749273747,174.27879333309735
Cotton,5.8257570729582895,100,58,51,28.30148413026422,66.88470636735265,71.19580236098233
Cotton,6.197612013907345,110,43,55,30.366244757000885,61.2760367114723,111.30674219158598
Cotton,6.7777165160894,101,44,52,33.7212689700555,65.21717555165459,89.97532996199993
Cotton,7.210297507136717,115,57,58,30.48523834602899,70.41337152905975,191.6775897246408
Cotton,7.062633874164163,109,65,41,33.06829857087807,51.086763941480136,91.31625571700357
Cotton,7.334971603142037,92,64,44,32.09957746273272,72.21401292638194,164.1111642197986
Cotton,7.2200299095233875,93,60,41,29.02463423327223,54.64050355455592,136.1589421252944
Cotton,7.018367818514826,100,67,44,28.07364860440714,70.46787889827041,151.60128302952256
Cotton,6.418888153170565,97,48,50,30.4390557442448,64.42041235851647,106.07071642947062
Cotton,7.054727560343821,115,66,40,29.56475492961664,78.04880123530394,79.02205549900202
Cotton,7.170342515533706,116,66,65,22.2668487484292,60.386347207031456,79.96433273955105
Cotton,6.049752425583113,100,66,49,20.523621400373745,76.86268100014858,182.4352136747461
Cotton,6.616719995313066,107,62,59,20.318682074331356,51.47791188060574,138.8953595169766
Cotton,5.732568918501019,108,52,56,23.943465494719355,64.07176353207615,56.285532772900304
Cotton,6.3382134989960095,109,42,63,24.345487171092447,54.750984415095424,88.57606610590592
Cotton,5.548299537161206,119,59,52,28.497192822595824,67.22648623453873,184.0540114363546
Cotton,7.212289028133437,109,44,61,27.92666575497997,78.19965421729756,178.04701199218653
Cotton,7.408146556822188,99,57,43,30.198681594092534,55.935177616105555,161.8453026366175
Cotton,7.041739791974197,96,64,62,20.63599650594089,77.40879948796574,121.830997817616
Cotton,5.926932556773703,97,64,52,32.35559484179617,57.92285984013355,54.991523266371885
Cotton,5.759110558391285,112,43,66,25.619332343032855,58.10140670786671,149.75912235497015
Cotton,6.570737875436218,117,60,69,30.366852055048845,69.70948237202735,180.21261667843012
Cotton,7.216554355635536,110,62,53,23.39971074241276,50.55981358187354,179.21968612367345
Cotton,6.312583699483004,113,62,67,34.577637420721956,76.38228002733928,64.34376174964817
Cotton,5.879714196394972,118,64,52,32.173704450688135,79.64766169286085,98.6109536084684
Cotton,6.011464023386999,119,60,55,31.31632152275551,63.60251205066261,102.75970120016828
Cotton,7.023356233367599,106,65,40,31.23639920673996,57.51313743174343,182.6009339613336
Cotton,7.090423702511396,115,54,58,27.159456527817945,59.20419919457238,119.24508419387857
Cotton,6.650024506069174,93,64,57,26.819929235943963,71.30960383417221,95.33664000979958
Cotton,5.94635483645266,99,65,58,33.61845402179494,56.13736613153482,174.33247671968076
Cotton,6.181473809718007,106,47,47,27.639241712338006,50.87085933849161,79.99477359648974
Cotton,7.439217561107594,98,49,63,20.46441601917911,75.36310700898201,78.17067573747282
Cotton,6.927140627158153,90,57,68,22.525451423554443,50.26365188662449,93.41736410879211
Cotton,7.127233951182102,91,55,58,31.32142041469936,64.42814167686856,189.21655055826986
Cotton,5.808351602100603,91,65,45,32.1406281536193,52.0473901584672,165.57281895535405
Cotton,5.5482977593697305,116,60,51,23.263504752155637,76.28483976628462,186.58228131276707
Cotton,6.3489140989572785,93,55,56,23.945239888819977,51.4938880804957,154.31132491815566
Cotton,7.286505226831958,95,43,54,26.216707588162503,72.52307532302109,129.063215594528
Cotton,6.9323344844659305,111,69,45,30.989943013295637,64.10720541296683,164.53462372225778
Cotton,5.728866819345047,104,54,58,34.91815266983741,56.944821193681385,193.7612112259834
Cotton,6.654229806755403,112,66,48,26.65145557032685,68.04847712512753,163.28668338845253
Cotton,7.068781141578997,101,45,69,30.714320821579165,62.002775577233834,68.29728063740112
Cotton,7.404599375288865,106,59,53,20.574719175259638,76.7445649572304,167.08069159024518
Cotton,7.136377007774178,108,65,62,23.67470969814198,65.85079874376262,153.09255958426704
Cotton,6.485268987180564,119,50,56,31.919305733467436,56.84699364342082,70.92475222044098
Cotton,5.87920552029567,99,56,48,20.57200770531156,64.17002632049218,64.85378745473633
Cotton,6.150631751312668,107,57,48,29.614178986642173,76.32344844845366,96.4322117239605
Cotton,7.1654936924078685,104,51,50,20.213843781803106,67.69981292484944,95.93032681035552
Cotton,6.210052239406601,118,52,68,34.62688157687617,51.03993763118142,162.8691256385351
Cotton,7.166341517348325,107,45,66,21.841685775161764,76.88761955244918,87.14666997625274
Cotton,6.056729125826396,113,40,65,26.17460666919719,64.21543075869802,62.70683198878141
Cotton,7.366410694875331,113,48,53,21.294259853968313,60.82280151671822,190.34274017484148
Cotton,6.619696484859358,97,62,49,20.409441633984706,63.22457961089202,92.81371330685786
Cotton,6.818291757010158,112,47,52,22.778668718588087,52.33055960800911,169.84204368369774
Cotton,5.60367839145477,101,63,67,26.321461839720737,76.96761614209235,109.30298120022005
Cotton,5.914137333890564,95,67,61,34.98950724547943,54.840472179642006,93.53812882281372
Cotton,6.040381780917365,103,55,42,24.95437539878123,54.39644765200138,54.462804088821485
Cotton,6.76721107244515,91,51,44,24.22542290420741,63.99023685666762,149.2909980162317
Cotton,6.092426875368289,96,55,55,31.57988740769175,50.88999306392612,191.60316169272676
Cotton,6.999385629691229,109,44,60,30.161200359994243,77.2661526286934,152.3551789366319
Cotton,6.454971297237305,96,69,40,27.99591028137612,75.55390767741068,156.58282766021398
Cotton,7.340880316529438,91,51,69,24.948984719324443,57.386135454503474,135.60265489829152
Cotton,6.630850874602603,96,54,64,31.489025785704335,60.43740421112621,181.56811181940134
Cotton,6.706917598313769,115,53,65,32.21003064754626,71.3939075766836,164.2017587901151
Cotton,5.5677334380330015,117,41,49,34.93687589175302,71.97520816979336,98.74099548700636
Cotton,6.161676503298832,112,68,49,27.9667706043965,62.319330487308896,123.26170982509375
Cotton,5.8435312035045985,98,52,60,30.234029379399878,74.39145405687546,117.29581907943
Cotton,5.938408115160299,109,60,40,21.841653974432383,54.317682701637146,121.79100437349902
Cotton,6.722323695447277,111,60,46,32.91658775994093,62.912814672198245,97.1451003948225
Cotton,6.5301475169630985,112,69,49,25.719878809594782,65.93066039112725,78.70952416586705
Cotton,5.70163143221934,108,65,41,31.8995205115511,63.236029486334516,87.66032482679768
Cotton,5.807663015168329,104,49,43,34.68452320158804,57.18079520109384,192.05812481196529
Cotton,5.649417622017183,93,54,41,28.16047545201862,74.80906335266481,127.32781147027329
Cotton,6.6054488279706955,116,66,47,26.688647908513836,79.36523738861541,147.125124360574
